HIP 35883,-140.0,-217.21875,140.4375,294.1201740068377
HIP 34610,-146.71875,-338.5625,180.59375,410.81024883378336
HR 2642,-138.0625,-321.625,167.09375,387.8456082261503
HIP 36595,-197.90625,-409.96875,251.75,520.2108440484733
HIP 36531,-193.875,-431.96875,259.6875,540.0204757764399
HIP 40033,-249.34375,-499.21875,367.875,668.3739085576464
HIP 39305,-256.28125,-519.6875,368.4375,686.6595722510992
HIP 40570,-174.03125,-434.25,320.78125,567.2394105032945
HIP 40094,-99.90625,-319.84375,224.1875,403.16413327499134
HIP 16485,60.4375,-261.78125,-281.65625,389.24588298641646
HIP 17218,47.34375,-204.375,-200.53125,290.21260054591875
HD 22677,-946.40625,-741.34375,506.84375,1304.6708138903036
HIP 12806,-402.625,-301.375,191.78125,538.2507121236
HIP 113779,-153.09375,86.125,-307.53125,354.1619426768283
HIP 113828,-175.75,87.75,-331.25,385.11645965863363
QR Orionis,404.34375,-1332.4375,-257.34375,1416.018843530825
HD 213030,-398.15625,401.15625,-829.3125,1003.6004977003424
HIP 18263,-114.59375,-546.5625,-221.28125,600.6893419621119
HIP 17109,-379.4375,-670.75,-79.78125,774.7537846037362
HD 34257,-221.34375,-1849.625,-60.71875,1863.8112734101126
HIP 95796,-470.84375,248.0,42.15625,533.8304846373285
Shorinans,-41.1875,166.09375,32.65625,174.21244102926462
52 Piscium,-171.15625,-90.28125,-175.09375,260.9654906394474
HIP 2015,-178.15625,-82.1875,-207.9375,285.8888568597288
HD 156357,649.25,1319.71875,-309.6875,1503.0267759616968
HIP 22159,127.6875,-127.9375,-137.8125,227.2980130110028
HR 8182,-348.21875,69.0625,-89.375,366.0789769746584
HIP 73517,196.9375,667.3125,506.4375,860.5633579050121
HIP 17011,37.96875,-473.28125,-397.03125,618.9269593859096
HIP 1320,-230.8125,-92.0,-257.78125,358.0357286749641
86 Pegasi,-238.875,-73.9375,-276.46875,372.7773990705613
89 chi Pegasi,-254.65625,-103.78125,-244.78125,368.1551491792387
HR 44,-268.03125,-123.03125,-162.3125,336.63450077105136
Theta Andromedae,-254.125,-125.15625,-123.15625,308.88681495513043
25 Nu Cassiopeiae,-338.40625,-219.53125,-83.0625,411.83994302626235
14 Lambda Cassiopeiae,-322.1875,-189.625,-52.5,377.51645762966416
HIP 95494,-172.5625,257.09375,-53.5,314.2248600848006
HIP 15639,-312.0625,-447.25,-32.875,546.3481783910787
HIP 43843,-10.9375,-166.125,144.40625,220.38672730069862
HIP 50871,-22.1875,-179.96875,272.28125,327.1362334477412
HIP 52231,-27.1875,-184.59375,314.46875,365.65640623661307
HIP 53878,-31.28125,-176.25,353.5625,396.2941085958918
HIP 54979,-35.59375,-183.46875,417.53125,457.44949665748624
HIP 59092,-96.125,-162.84375,600.59375,629.6593960849984
2 Canum Venaticorum,-105.125,-167.96875,745.15625,771.0529187517709
HIP 15179,-330.3125,-458.5,-36.71875,566.2833780518482
TYC 3320-2239-1,-342.125,-529.0,-62.03125,633.0390127010835
HIP 1754,-32.0625,25.46875,-365.875,368.15917312734786
HIP 1961,-55.09375,22.78125,-504.5625,508.07245846126614
HIP 1660,-51.875,27.4375,-452.40625,456.1965005020452
HIP 2139,-34.15625,27.71875,-484.84375,486.8351265363742
HIP 2363,-88.8125,5.90625,-692.75,698.4447769475497
HIP 3025,-104.0625,-25.625,-814.5625,821.5824431774939
HIP 4594,-92.09375,-85.75,-507.34375,522.715985936077
HIP 6466,-44.125,-97.53125,-386.15625,400.71936534889977
HIP 97464,-377.53125,8.0,98.1875,390.1725642364062
HD 194758,-1087.0625,-120.03125,262.46875,1124.7231768792599
HIP 95628,-486.78125,-136.125,221.5625,551.8839935917806
HIP 21623,146.46875,-562.25,-302.3125,654.9587810563444
HIP 100532,-346.9375,111.3125,-19.0625,364.85542406376527
HIP 56171,-32.1875,-109.59375,281.09375,303.4147680723122
HIP 74813,-45.59375,354.65625,399.875,536.4325319442557
HIP 73617,0.1875,244.59375,280.125,371.8819077614727
HIP 56303,-13.84375,-96.78125,272.65625,289.65443278100804
CD-50 8073,5879.40625,5368.625,1490.0,8099.978533500201
HD 204309,-896.0625,1033.875,-1172.78125,1802.0103717467368
HIP 14755,58.28125,-223.1875,-309.5,386.00468165271326
HIP 15053,51.65625,-262.53125,-329.8125,424.696727732714
HIP 13996,24.6875,-303.78125,-393.8125,497.9767119696086
HIP 16363,-4.46875,-461.46875,-375.90625,595.2133111265133
HIP 82537,-55.1875,235.28125,100.59375,261.7671279914172
HIP 83736,-70.5625,211.21875,87.0625,239.10730993439432
HIP 26775,155.09375,-126.875,-97.0625,222.64874987367995
HIP 17310,121.375,-98.46875,-202.53125,255.82590286779993
HIP 29272,228.875,-107.46875,-110.5,275.9412036133105
HIP 17597,162.28125,-73.375,-222.96875,285.3667082950024
HIP 19432,191.625,-44.15625,-203.6875,283.1227873119938
Koartoq,174.65625,-12.90625,-203.96875,268.8394091826708
HIP 7332,62.0625,-58.0625,-473.53125,481.097549920037
HIP 63909,-92.03125,-46.90625,218.78125,241.9404526266484
Katukilal,-49.4375,-11.625,158.0625,166.02096535528275
HIP 33020,150.09375,-113.6875,-29.875,190.6449502879961
HIP 43124,1192.34375,161.25,-236.21875,1226.166578616309
HD 34669,-180.6875,-1920.21875,-70.5625,1929.991473274963
HIP 7100,69.65625,-56.40625,-526.25,533.8283625877563
HD 130634,810.6875,829.5625,-107.1875,1164.8507733691686
HIP 82985,333.4375,560.9375,-131.25,665.6260269945129
HR 6231,255.125,339.71875,-115.0625,440.1556243339536
HIP 18678,109.59375,-168.5,-205.75,287.63884045633074
HIP 99239,-297.125,145.09375,-27.5625,331.80589705475774
HIP 49827,229.875,89.5,-57.125,253.2114358594414
HIP 84908,95.78125,776.1875,11.21875,782.1553192041687
HIP 26015,50.75,-770.3125,-65.5625,774.7614804328491
PW2010 371,-1360.0,5321.59375,-61.84375,5492.975941095421
HIP 19285,72.96875,-394.21875,-273.625,485.3900513536768
HIP 28241,162.03125,-86.46875,-86.96875,203.2105661123149
Gliese 3872,-77.84375,84.40625,221.75,249.71409041767146
V2620 Orionis,608.375,-1111.59375,-437.65625,1340.6355950921657
HIP 51279,116.28125,-114.96875,237.53125,288.3751676283648
HIP 53031,117.46875,-100.625,272.8125,313.60956300440284
HIP 79391,-93.0625,426.375,295.25,526.9049554058588
HIP 77829,-73.75,205.03125,203.875,298.398880027326
HD 120090,569.75,678.71875,673.65625,1113.1428242887905
HIP 63403,176.125,122.4375,53.625,221.10313805156633
HIP 65346,131.34375,112.28125,78.84375,189.93313739231365
Ashe,-92.21875,116.09375,74.21875,165.80253162176837
HD 81948,1683.28125,145.9375,-35.25,1689.9633377703235
HR 2,-215.6875,-37.15625,-396.65625,453.0318589617898
HIP 2779,-304.09375,-184.46875,-24.125,356.4880701238472
HIP 36980,451.78125,-4.3125,-136.625,472.00771829792416
HIP 24514,375.0,-299.875,-300.1875,566.2707398243795
Thotti,-70.65625,107.15625,88.0,155.62380145120798
HIP 69939,135.75,187.5,115.3125,258.61416271397434
HIP 70257,152.0,218.90625,134.78125,298.64683430537985
HR 5208,117.78125,125.40625,78.34375,189.04204176501983
HIP 68834,203.4375,274.59375,221.34375,407.162866196532
Shoshonean,57.1875,-144.65625,36.96875,159.88286117303193
2MASS J05344563-0526553,580.3125,-1046.71875,-424.40625,1269.8438503599075
MM Orionis,597.25,-1082.96875,-433.65625,1310.5672890548676
2MASS J05351446-0525020,601.34375,-1083.40625,-436.46875,1313.7307098221033
HIP 116437,33.875,106.15625,-284.65625,305.68913245832766
HIP 116517,34.15625,110.40625,-301.5625,322.94911496917746
HIP 117515,41.4375,103.0625,-319.96875,338.70185456985985
HIP 674,58.65625,94.96875,-352.125,369.3936041211664
HIP 665,64.03125,99.375,-359.4375,378.379053341768
HIP 118031,63.5625,126.5,-408.75,432.5725417849011
HIP 117092,55.71875,143.5625,-414.28125,441.977063442635
HIP 116120,50.34375,134.1875,-333.3125,362.81951570520914
HIP 16742,-169.5625,-551.3125,-240.28125,624.8455754536976
HD 5954,-839.4375,-601.125,-436.25,1120.8571026367501
Jathatin,157.65625,-55.09375,52.65625,175.10995150815245
HIP 51060,259.09375,-43.15625,176.84375,316.6476671589221
HIP 71719,143.0625,186.9375,53.46875,241.3947286894693
TYC 6842-1821-1,-476.75,4217.34375,-81.96875,4244.996789650214
HD 158928,893.6875,3442.375,-444.9375,3584.2143305315185
Bhalan,163.09375,-58.0,-136.125,220.2125948125186
Wikalar,164.21875,-54.375,-125.46875,213.69802456533145
Esien Zu,160.5625,-54.84375,-132.71875,215.41220931478094
HIP 46126,178.375,39.625,-30.78125,185.29777818841353
HIP 68743,273.25,254.90625,23.875,374.4499624970772
HIP 70631,228.1875,246.34375,34.96875,337.6056750069154
2MASS J03285105+3116324,-488.03125,-1226.5625,-495.5625,1410.0398075192993
HIP 20262,-135.8125,-705.46875,-182.71875,741.2943639232494
HIP 19505,91.03125,-143.625,-157.34375,231.67193348704328
HD 28244,705.15625,-288.28125,-735.5625,1058.9634589644136
HIP 6646,-41.5,-95.21875,-358.90625,373.6342551755995
HIP 115023,-1272.6875,-536.3125,52.9375,1382.0878948962509
HIP 91701,73.84375,134.59375,-67.65625,167.7669369011293
HIP 89554,81.375,176.875,-68.5625,206.4157761806253
NGC 884 HG 2336,-5425.8125,-5421.78125,-457.09375,7684.015090061763
HIP 36059,168.28125,-277.78125,64.59375,331.13947890909577
HIP 5940,76.34375,-61.125,-885.78125,891.1638775447673
HIP 11647,117.90625,-86.125,-351.9375,381.02415057357257
HIP 11300,125.0625,-81.9375,-375.5,404.1715388452037
HIP 3154,277.625,204.1875,-759.6875,834.2021777947477
HIP 2217,209.375,187.25,-671.6875,728.0553212368205
HIP 4105,219.46875,135.03125,-574.53125,629.6714444293051
HIP 44701,219.96875,-141.15625,127.78125,290.9284890521853
HD 182250,-580.3125,1620.25,-499.6875,1792.1105595951663
HIP 21004,601.1875,-271.40625,-617.4375,903.5025340869623
38 Kappa Hydrae,359.96875,-135.6875,205.28125,436.03783119630225
HIP 104276,-221.625,386.65625,-358.90625,572.218832771279
HIP 108005,-219.34375,232.71875,-337.0625,464.62977323012245
HIP 36477,263.6875,-3.375,-83.625,276.65073451239925
HD 81449,1153.9375,-123.78125,198.84375,1177.4686359610073
37 Aquarii,-221.34375,191.28125,-340.15625,448.6511414001836
HIP 114752,-154.0,65.21875,-309.15625,351.4926347245771
HIP 8524,-102.0,-164.9375,-251.53125,317.61037236339195
HIP 75692,209.5625,177.09375,-94.46875,290.17750157769814
HIP 107799,-208.53125,133.78125,-204.1875,321.05332926847996
HIP 78097,-91.71875,207.46875,217.0,313.91816023945637
HIP 13240,138.125,-105.8125,-345.59375,386.92355940199934
HIP 100037,-871.46875,182.15625,39.21875,891.1659733137186
HIP 104237,-739.59375,86.6875,-71.625,748.093428871229
HIP 104418,-635.40625,108.75,-99.84375,652.3315410534163
HIP 24695,-278.875,-627.125,121.125,696.9421043924667
HIP 116212,-640.40625,-272.46875,-37.125,696.9488147565968
HD 218723,-1203.78125,-505.71875,105.09375,1309.9181074564117
HIP 116556,-1518.09375,-701.65625,28.375,1672.6431979289919
NGC 7654 CKK V3,-4171.4375,-1755.84375,33.75,4526.03768801369
NGC 7654 CKK V25,-4241.46875,-1788.0,29.78125,4603.030314920609
HIP 53913,456.75,188.21875,-48.78125,496.41360849912746
HD 93098,469.8125,166.3125,-40.0,499.9836325446064
HIP 84642,90.96875,163.34375,-44.5,192.18934450334388
Marrivits,69.40625,143.65625,-31.5,162.62409324305239
HIP 83061,13.15625,411.21875,77.5625,418.67635313195683
HIP 95179,-173.53125,389.25,-102.71875,438.3831643985944
HIP 28206,-36.21875,-2084.375,159.96875,2090.8182463937715
HIP 51570,587.875,61.625,171.125,615.3685252553952
HIP 73060,-72.40625,144.59375,283.625,326.4860765838645
HR 3675,304.875,-138.53125,142.6875,364.0046641292011
HIP 45055,264.5625,-115.59375,110.5,309.13667114289836
HIP 54752,382.625,79.71875,167.53125,425.23368805061176
HR 3507,227.3125,-98.65625,64.34375,256.0159106078663
2MASS J04300772+3515485,-660.0,-2524.4375,-414.65625,2642.0303739870806
2MASS J04300871+3514226,-653.34375,-2502.59375,-411.6875,2619.0303799038634
2MASS J04300988+3515540,-655.59375,-2508.28125,-411.6875,2625.026588779031
2MASS J04295601+3521360,-666.4375,-2531.1875,-414.25,2650.0287100449495
26 Hydrae,271.875,-134.4375,146.75,336.9347407603585
HR 1242,-1139.84375,-1678.8125,195.0,2038.5485484948138
HIP 68174,-0.3125,111.65625,312.0625,331.43659985970544
HIP 67998,4.15625,121.375,339.3125,360.3916448744511
HIP 67157,-3.0625,143.71875,505.15625,525.2116667800469
HIP 69480,-0.71875,136.125,296.03125,325.82976107643236
HIP 68234,-5.6875,158.53125,450.40625,477.5251772649009
HIP 68108,-0.5,161.5,457.6875,485.34559610266376
HIP 23863,278.15625,-7.875,-202.96875,344.4259405382019
HIP 105414,-880.65625,-0.375,-39.1875,881.5277825714358
HIP 87144,14.78125,331.34375,-17.53125,332.1362833870872
HIP 45726,173.125,26.4375,-20.25,176.29880751511055
HIP 42112,86.53125,-124.46875,82.65625,172.66204741398008
Vajrappa,89.8125,-129.4375,79.3125,176.3826074723639
Samar,71.3125,-142.90625,68.53125,173.79355906326046
HIP 36607,54.5,-154.5625,53.75,172.47863318756328
HIP 25566,-97.625,-211.21875,50.4375,238.09229803337297
HIP 22657,104.4375,-166.96875,-121.96875,231.65088141290332
HIP 96029,-459.125,232.25,40.0,516.0773470372441
HIP 42300,479.875,-116.96875,31.71875,494.9422018813156
HIP 45703,222.25,3.5,4.4375,222.32184756845197
2 Aurigae,-128.71875,-586.3125,-42.75,601.7960009486708
HD 38232,1.1875,-2547.9375,34.40625,2548.1700696973826
HIP 11139,-15.71875,-146.8125,-247.15625,287.9013740361011
HIP 15452,149.90625,-101.6875,-280.84375,334.1937213045377
HIP 4650,-328.40625,-223.59375,-2.1875,397.30292628468646
HIP 79626,-130.8125,293.90625,258.75,412.84907223501483
HIP 8341,-154.125,-295.65625,-556.1875,648.4687108452592
GSC 00154-02463,2399.28125,-4835.40625,-162.5625,5400.382457340116
NGC 2244 CDZ 169,2385.6875,-4832.65625,-171.78125,5392.177674759232
HIP 43756,67.28125,-88.15625,71.78125,132.1016232572011
NGC 2244 CDZ 132,2400.59375,-4834.71875,-189.78125,5401.238067979617
HIP 117840,-22.0625,77.125,-364.90625,373.61958034920025
HIP 16921,159.125,-342.15625,-436.90625,577.3029848598784
HIP 8342,-161.625,-223.78125,-295.9375,404.6970377737061
NGC 2244 CDZ 59,2383.25,-4832.875,-185.6875,5391.756780102497
HIP 116722,-53.03125,178.53125,-668.53125,693.9882945192142
HIP 64610,255.84375,212.84375,222.21875,400.1745358961356
HIP 75880,-104.8125,115.34375,217.75,267.7777125160205
HD 258985,2407.1875,-4840.4375,-214.4375,5410.209819680633
HIP 21849,196.875,-56.65625,-177.59375,271.12586805416595
HIP 81386,-175.46875,426.21875,286.4375,542.6768342986229
HIP 62159,-88.6875,-68.65625,573.65625,584.5174475448744
HIP 66940,-158.78125,-43.75,314.375,354.90447796070777
HIP 17949,104.96875,-260.78125,-279.375,396.32775508803945
HIP 17107,99.375,-285.0625,-320.34375,440.17739343963643
NGC 1960 SAB 35,-425.0625,-4352.6875,73.03125,4374.002762349272
BD+34 1111,-416.34375,-4345.25,86.40625,4366.005694075893
2MASS J04300742+3514580,-658.8125,-2521.59375,-414.65625,2639.0166266735373
HIP 32543,119.28125,-727.0625,148.28125,751.5552039666647
HIP 111875,-482.71875,-75.3125,-124.3125,504.1259385451839
HIP 25846,113.3125,-350.53125,-92.09375,379.72771649153424
HIP 66637,49.5,85.25,178.09375,203.55637128093656
HIP 31508,248.71875,-880.46875,84.0625,918.7778514060811
HIP 26951,75.40625,-563.4375,-44.75,570.2196782340228
HIP 24456,28.53125,-492.375,-83.71875,500.25593644965875
HD 114218,-203.375,-40.75,1101.46875,1120.8279798218648
HD 190629,-1302.90625,381.4375,62.4375,1359.0282204949103
HIP 82976,110.25,250.75,-29.125,275.4612325264664
HIP 95190,-2.9375,264.46875,-109.75,286.35190087165915
HD 105587,498.875,87.84375,1035.21875,1152.5062474410388
Arasan,195.53125,84.53125,-121.0625,245.0186336982863
HIP 70618,-140.71875,-71.75,122.25,199.7370561552425
HIP 77290,-135.4375,-36.40625,118.75,183.76695553148966
CTLGM 4253,-47.9375,154.125,-829.46875,845.0271751593629
TYC 7516-1183-1,-49.53125,176.8125,-855.53125,875.0141282341532
TYC 6988-80-1,-53.53125,177.21875,-875.65625,895.0117028520842
HIP 17189,-197.0,-404.84375,-81.03125,457.4642340015501
HD 187312,170.46875,1520.9375,-875.21875,1763.0423517273698
HIP 49110,518.0,-145.09375,322.53125,627.2181466727704
HIP 94840,-521.9375,360.71875,41.40625,635.8075558271347
HIP 95280,245.25,854.21875,-446.09375,994.4027700789178
HIP 95153,217.4375,670.8125,-355.53125,789.7284003308115
HD 56952,2607.125,-2066.78125,-90.6875,3328.1991712685726
HIP 3443,-14.9375,-2.3125,-312.375,312.7404949594791
HIP 105485,-420.375,45.25,-66.875,428.0595387910425
HIP 101146,-214.8125,183.5625,-102.625,300.61851604234226
HIP 83577,-75.53125,704.34375,181.65625,731.3030022191126
HIP 110097,-147.03125,76.375,-167.625,235.68935004909005
HD 12557,-730.71875,-701.90625,-110.90625,1019.2754640820544
HIP 100733,-642.59375,505.65625,-253.5,856.0824847543167
HIP 105539,-1307.71875,58.71875,-127.1875,1315.2006998399047
HIP 89524,-97.125,277.40625,10.40625,294.10165453993113
HR 3285,173.375,-146.09375,71.46875,237.71843984139093
HD 153022,-138.875,959.59375,314.21875,1019.2349353881199
HIP 74145,61.5,262.1875,198.96875,334.83294137944745
HIP 90410,-460.5,275.1875,175.0625,564.3007080116947
HIP 20697,107.90625,-196.125,-172.5625,282.64216037299263
HIP 71349,411.5625,577.6875,243.03125,749.7804528920866
HIP 107525,393.875,548.28125,-596.6875,900.9915745348635
HIP 14625,534.4375,-30.90625,-734.0625,908.5297967604379
HIP 26322,-26.09375,-295.53125,8.4375,296.80093483996137
HIP 31219,46.0,-447.0625,74.53125,455.56095764761545
HIP 33011,104.78125,-543.9375,117.4375,566.2496628379239
HIP 100539,155.65625,177.1875,-149.03125,278.9885155286414
X Cygni,-4879.5625,1103.09375,-390.4375,5017.906680489541
HIP 99346,-690.65625,169.53125,37.4375,712.1435717584446
HIP 81996,-89.25,95.25,98.8125,163.7132711671537
HIP 35299,744.09375,-923.375,103.40625,1190.3737866540598
HIP 114853,-682.40625,-254.21875,-46.34375,729.6939125788891
HIP 113975,-843.53125,-291.125,-47.84375,893.6373759896264
HIP 83656,-146.71875,101.90625,124.96875,218.01023798708974
HIP 64429,28.40625,63.59375,386.71875,392.94079920477526
HIP 70835,-201.21875,204.6875,707.84375,763.8250666362521
HIP 85794,-1189.15625,102.75,777.15625,1424.2970147859346
HIP 81393,-3.6875,272.25,92.59375,287.58870404679055
72 Cygni,-227.5625,14.0625,-40.0625,231.48963090978827
HIP 106119,-325.71875,31.28125,-60.90625,332.8374858578695
Llwydanane,23.96875,149.375,-22.6875,152.97749591953877
HIP 93956,-345.84375,309.53125,21.375,464.62284141615874
HIP 20123,348.46875,-349.875,-470.90625,682.3457200280698
HIP 6167,-399.84375,-272.3125,160.3125,509.636360286982
HIP 27631,488.125,-394.71875,-274.6875,685.2168488024886
HIP 26667,359.09375,-288.28125,-227.5625,513.652695697078
HIP 109642,52.125,133.65625,-176.5,227.44946425318855
HIP 27577,257.0625,-366.0,-139.9375,468.63592778669886
HIP 28227,304.28125,-360.28125,-150.25,494.9391080760592
HIP 64287,615.03125,445.125,65.625,762.0409075151822
Wolf 683,-188.4375,115.78125,142.75,263.2328850235329
Gliese 724.1,52.375,208.90625,-77.9375,229.03976908020255
HIP 99149,-164.1875,166.59375,-68.0,243.58779258270005
HIP 92695,-309.96875,717.34375,-83.875,785.9374639662019
HIP 63705,326.53125,227.03125,20.46875,398.22709027599757
HD 239614,-2697.96875,-366.9375,314.28125,2740.885114152794
HR 8153,-2694.65625,-391.9375,312.625,2740.8979733283236
HIP 4001,216.96875,133.1875,-834.125,872.1117269351516
HIP 94353,191.0,743.71875,-352.6875,844.977545120468
HD 202107,-2553.125,-314.03125,289.59375,2588.6149639605783
HD 17521,-1313.34375,-1629.375,-219.875,2104.300290337399
HIP 99287,-1262.5,231.5,120.5,1289.193061569911
HIP 1716,-444.65625,-226.625,-231.25,550.0496648386057
2MASS J21532887+4716134,-3170.9375,-243.8125,-306.28125,3195.011325201221
HIP 262,-480.875,-194.8125,-285.03125,591.9759194915048
HIP 1687,-122.5,-55.25,-119.0625,179.54022225186756
Ngeratha,172.78125,45.84375,-204.8125,271.8513746918985
Almasci,200.28125,21.53125,-177.15625,268.25456332034224
2MASS J18053347-2421174,-464.1875,4271.28125,-115.25,4297.975815922864
HD 91241,1048.375,251.84375,61.9375,1079.9776242799257
HR 4739,382.1875,222.65625,26.96875,443.1370039805692
HIP 4630,-272.125,-191.65625,-137.21875,360.01822056754986
HD 222887,-985.53125,-434.875,-117.78125,1083.6330251534073
HIP 8203,-389.0,-401.4375,-276.53125,623.652626574131
HR 564,-243.0,-300.34375,-245.03125,457.4884497346627
HD 218056,-694.46875,90.34375,-771.65625,1042.0663155743437
HIP 75912,31.96875,389.03125,286.0,483.9042409951839
HD 215512,-695.25,194.53125,-774.75,1058.9865590396143
HIP 94618,-390.09375,354.1875,3.4375,526.9096083310329
HIP 86377,-118.46875,329.25,79.40625,358.8115936889791
HIP 88873,-220.375,534.78125,58.78125,581.3874451070689
HIP 33594,652.34375,-714.0625,-36.09375,967.8534914228367
HIP 42925,332.90625,-46.90625,6.09375,336.24976039721946
Rabal,-127.8125,19.96875,-112.53125,171.45864912384852
HIP 112008,-158.28125,23.53125,-129.40625,205.79759805981095
HIP 24528,148.28125,-149.0625,-122.3125,243.24330548663102
HIP 23172,118.3125,-187.3125,-128.3125,256.02327622454567
HD 57797,883.3125,-810.15625,36.34375,1199.1309312307706
HIP 35253,48.0,-235.15625,76.4375,251.88321365329708
HR 2314,-63.5,-289.90625,87.6875,309.4624071600822
4 Theta Coronae Borealis,-166.5625,142.46875,304.6875,375.3330305063258
HIP 28356,92.375,-198.0,-37.75,221.72551302229522
Sahamocoria,98.25,167.9375,-164.15625,254.56500313340894
HIP 55307,-102.15625,-335.28125,756.96875,834.1769023967204
HIP 56502,-116.96875,-334.84375,876.34375,945.3995946448716
HIP 55950,-118.53125,-333.53125,802.15625,876.7824139244511
HIP 74713,-57.21875,145.09375,214.15625,264.93221973683666
HIP 109284,113.96875,140.25,-163.34375,243.59827409204894
HIP 98689,3.8125,240.375,-144.40625,280.44222367595165
Sun Batha,49.6875,170.65625,-92.75,200.48682206148237
HIP 77100,-50.1875,303.03125,265.75,406.16472782950086
HD 159227,-607.59375,1001.875,434.375,1249.6420772721533
Ejagani,-64.0625,105.09375,117.0625,169.85973360853507
HIP 82515,65.3125,160.8125,-11.09375,173.92370195451366
Gliese 4014,41.125,185.5,-22.96875,191.38724905688596
HIP 83139,-72.59375,792.8125,219.0625,825.7178038540543
Bhariaborii,56.65625,-126.09375,60.125,150.74674151743713
HR 3638,236.84375,-99.21875,92.46875,272.9281810150566
Melingo,-165.78125,0.375,-33.34375,169.10165327584767
HIP 93757,-423.90625,420.53125,17.9375,597.3816158218086
HIP 81409,-9.03125,390.96875,135.53125,413.89231290238706
HIP 75776,-67.65625,151.0,206.65625,264.7360455777131
HIP 79166,-105.78125,228.8125,216.21875,332.1074838954627
HIP 82483,-168.84375,427.40625,238.40625,517.708271608816
HIP 66974,9.3125,53.125,164.0,172.64121258045543
HIP 81138,63.96875,628.03125,164.3125,652.3142261283093
HIP 111469,-207.09375,-64.8125,8.875,217.18021795346024
NGC 6530 WFI 14025,-462.3125,4366.21875,-108.84375,4391.975180078079
HIP 87151,-245.03125,437.34375,135.75,519.3630056527178
HIP 60739,-97.21875,-70.21875,131.0625,177.65004111841628
HIP 29118,206.4375,-260.0625,-82.96875,342.2466344451944
HIP 92910,16.15625,356.5625,-117.4375,375.7517893857094
HIP 8307,-579.125,-475.71875,23.25,749.8230839515162
HIP 75747,-10.125,283.125,252.125,379.2483314070083
HIP 92022,-84.40625,221.71875,-21.84375,238.24518579540594
HD 7976,-908.0625,-668.125,52.96875,1128.616058723166
HIP 102213,-318.8125,529.75,-387.5,729.6798768338414
HIP 6212,-143.8125,-143.78125,-250.46875,322.62931939669556
HIP 86089,-63.59375,615.09375,59.65625,621.243393922372
HIP 106002,-279.3125,-1.8125,-19.3125,279.9852325904886
HIP 82835,-33.28125,173.40625,64.8125,188.0904816753761
HIP 28944,702.4375,-616.75,-321.0625,988.3724666402337
HIP 18666,69.34375,-381.75,-289.25,483.9495641738532
HIP 17916,21.46875,-281.8125,-207.03125,350.34430330658296
HIP 48691,-86.34375,-106.65625,118.3125,181.18677237694533
HIP 57221,-118.40625,-113.75,203.0625,261.1388164278005
HIP 56933,-110.5625,-115.3125,213.5625,266.7020443655241
HIP 58983,-122.96875,-121.40625,292.53125,339.75774199006486
HIP 36945,-390.03125,-638.625,425.03125,860.5915582191851
HR 7384,-393.1875,274.40625,13.34375,479.6595207638174
HIP 2314,-225.59375,-117.09375,-195.09375,320.4138848695348
HR 379,-293.53125,-242.09375,-176.125,419.27317364771267
HIP 82682,59.8125,485.75,68.28125,494.15880722477516
HIP 44954,-54.53125,-297.09375,281.46875,412.8716637675532
1 M Serpentis,11.4375,192.3125,218.71875,291.46664588604733
HIP 6200,207.25,72.125,-550.9375,593.03179259737
HD 107652,888.84375,511.75,4.0625,1025.6450547437512
HIP 8840,188.75,32.53125,-384.6875,429.7316806832055
2MASS J12202436+2508225,25.21875,-23.4375,270.8125,272.99214624978225
HIP 50422,590.625,-157.46875,446.09375,756.7257968647725
HIP 109823,-47.4375,173.8125,-270.71875,325.1918559313294
37 Leonis,260.40625,-249.21875,461.46875,585.5551277353717
HIP 49100,241.84375,-189.0,312.15625,437.77953792762514
HIP 48820,218.15625,-159.90625,257.09375,373.1746970149336
HIP 63222,-254.40625,-151.75,506.34375,586.6298626076966
HIP 59894,-208.09375,-225.4375,762.125,821.559243646076
HR 4482,25.25,-226.78125,776.5,809.332779424856
HIP 54818,135.78125,-254.875,743.34375,797.46958822304
HIP 55012,120.9375,-263.84375,773.03125,825.7219367298383
HIP 22226,150.40625,-143.3125,-159.28125,261.78431827914176
HIP 51287,591.1875,-186.125,561.46875,836.296797200499
HIP 98851,-86.28125,233.25,-121.71875,276.88530243247834
HIP 96726,-115.90625,303.0,-115.6875,344.4224970081259
HD 121261,1369.125,1500.84375,929.3125,2233.9778311781233
HD 122109,1308.5625,1499.59375,911.375,2189.000142090062
HIP 69219,72.875,218.0,342.3125,412.32585812831337
HIP 19146,-90.40625,-741.5625,-306.21875,807.3773308044232
HIP 108445,144.40625,214.875,-247.3125,358.03338296911994
HIP 114346,142.03125,155.03125,-233.5,314.21300809025234
HD 22086,-1139.34375,-1258.25,311.34375,1725.7555370990774
HIP 81716,-46.15625,139.5,80.25,167.42374955203488
HIP 101287,-860.125,-28.75,141.125,872.0996753525368
HD 36174,12.875,-1192.59375,-70.40625,1194.7395775662264
HIP 84205,-155.3125,491.40625,178.5,545.4029017114893
HR 7824,-281.0625,255.375,-141.25,405.1716698280496
HR 7803,-539.375,529.625,-283.5,807.3414898603936
Bhado,-114.8125,24.875,-107.75,159.40745992973478
HIP 72668,102.0,386.5,357.71875,536.4223654002157
HIP 74952,9.90625,218.8125,195.4375,293.55214247482934
2MASS J21534047+4718222,-3142.0,-244.25,-303.09375,3166.020828072529
